disease_id	hpo_id	hpo_weight	evidence_source
Orpha_93324	HP:0006470	0.545	Orphapacket_HPO_frequency
Orpha_93325	HP:0006470	0.545	Orphapacket_HPO_frequency
Orpha_3455	HP:0008469	0.173	Orphapacket_HPO_frequency
Orpha_79345	HP:0008469	0.173	Orphapacket_HPO_frequency
Orpha_3455	HP:0008476	0.545	Orphapacket_HPO_frequency
Orpha_3455	HP:0009003	0.545	Orphapacket_HPO_frequency
Orpha_3455	HP:0009059	0.891	Orphapacket_HPO_frequency
Orpha_435628	HP:0009059	0.995	Orphapacket_HPO_frequency
Orpha_3455	HP:0011410	0.545	Orphapacket_HPO_frequency
Orpha_369929	HP:0011410	0.545	Orphapacket_HPO_frequency
Orpha_403	HP:0011410	0.173	Orphapacket_HPO_frequency
Orpha_3455	HP:0030265	0.173	Orphapacket_HPO_frequency
Orpha_3463	HP:0002592	0.173	Orphapacket_HPO_frequency
Orpha_3472	HP:0000188	0.545	Orphapacket_HPO_frequency
Orpha_364028	HP:0000188	0.173	Orphapacket_HPO_frequency
Orpha_3472	HP:0000216	0.545	Orphapacket_HPO_frequency
Orpha_3472	HP:0001525	0.545	Orphapacket_HPO_frequency
Orpha_423479	HP:0001525	0.545	Orphapacket_HPO_frequency
Orpha_468631	HP:0001525	0.545	Orphapacket_HPO_frequency
Orpha_740	HP:0001525	0.891	Orphapacket_HPO_frequency
Orpha_89938	HP:0001525	0.173	Orphapacket_HPO_frequency
Orpha_97297	HP:0001525	0.545	Orphapacket_HPO_frequency
Orpha_3472	HP:0005793	0.545	Orphapacket_HPO_frequency
Orpha_85169	HP:0005793	0.891	Orphapacket_HPO_frequency
Orpha_3472	HP:0006628	0.545	Orphapacket_HPO_frequency
Orpha_3472	HP:0006713	0.173	Orphapacket_HPO_frequency
Orpha_3472	HP:0009881	0.891	Orphapacket_HPO_frequency
Orpha_3472	HP:0010035	0.545	Orphapacket_HPO_frequency
Orpha_476126	HP:0010035	0.173	Orphapacket_HPO_frequency
Orpha_93321	HP:0010035	0.891	Orphapacket_HPO_frequency
Orpha_3472	HP:0010067	0.545	Orphapacket_HPO_frequency
Orpha_3472	HP:0010102	0.891	Orphapacket_HPO_frequency
Orpha_3472	HP:0010107	0.891	Orphapacket_HPO_frequency
Orpha_3472	HP:0011061	0.545	Orphapacket_HPO_frequency
Orpha_3472	HP:0012294	0.545	Orphapacket_HPO_frequency
Orpha_468631	HP:0012294	0.173	Orphapacket_HPO_frequency
Orpha_3472	HP:0012809	0.173	Orphapacket_HPO_frequency
Orpha_3472	HP:0030816	0.173	Orphapacket_HPO_frequency
Orpha_3473	HP:0002219	0.173	Orphapacket_HPO_frequency
Orpha_397709	HP:0002219	0.173	Orphapacket_HPO_frequency
Orpha_508	HP:0002219	0.545	Orphapacket_HPO_frequency
Orpha_79277	HP:0002219	0.173	Orphapacket_HPO_frequency
Orpha_95159	HP:0002219	0.173	Orphapacket_HPO_frequency
Orpha_3473	HP:0004554	0.545	Orphapacket_HPO_frequency
Orpha_798	HP:0004554	0.545	Orphapacket_HPO_frequency
Orpha_93399	HP:0004554	0.173	Orphapacket_HPO_frequency
Orpha_93400	HP:0004554	0.03	Orphapacket_HPO_frequency
Orpha_3473	HP:0006391	0.03	Orphapacket_HPO_frequency
Orpha_3473	HP:0009102	0.545	Orphapacket_HPO_frequency
Orpha_3473	HP:0009894	0.545	Orphapacket_HPO_frequency
Orpha_444077	HP:0009894	0.173	Orphapacket_HPO_frequency
Orpha_64	HP:0009894	0.173	Orphapacket_HPO_frequency
Orpha_77301	HP:0009894	0.545	Orphapacket_HPO_frequency
Orpha_79134	HP:0009894	0.173	Orphapacket_HPO_frequency
Orpha_3474	HP:0009767	0.545	Orphapacket_HPO_frequency
Orpha_3474	HP:0010173	0.545	Orphapacket_HPO_frequency
Orpha_348	HP:0004913	0.545	Orphapacket_HPO_frequency
Orpha_369	HP:0004913	0.173	Orphapacket_HPO_frequency
Orpha_349	HP:0008430	0.891	Orphapacket_HPO_frequency
Orpha_584	HP:0008430	0.891	Orphapacket_HPO_frequency
Orpha_93	HP:0008430	0.545	Orphapacket_HPO_frequency
Orpha_35	HP:0003353	0.891	Orphapacket_HPO_frequency
Orpha_35069	HP:0003405	0.545	Orphapacket_HPO_frequency
Orpha_643	HP:0003405	0.891	Orphapacket_HPO_frequency
Orpha_35069	HP:0012698	0.545	Orphapacket_HPO_frequency
Orpha_79243	HP:0012698	0.173	Orphapacket_HPO_frequency
Orpha_35069	HP:0030842	0.03	Orphapacket_HPO_frequency
Orpha_399	HP:0030842	0.173	Orphapacket_HPO_frequency
Orpha_98758	HP:0030842	0.545	Orphapacket_HPO_frequency
Orpha_98914	HP:0030842	0.545	Orphapacket_HPO_frequency
Orpha_99734	HP:0030842	0.03	Orphapacket_HPO_frequency
Orpha_35078	HP:0000371	0.173	Orphapacket_HPO_frequency
Orpha_572	HP:0000371	0.173	Orphapacket_HPO_frequency
Orpha_35078	HP:0003347	0.891	Orphapacket_HPO_frequency
Orpha_79329	HP:0003347	0.173	Orphapacket_HPO_frequency
Orpha_35078	HP:0011837	0.173	Orphapacket_HPO_frequency
Orpha_35078	HP:0040219	0.545	Orphapacket_HPO_frequency
Orpha_35122	HP:0011848	0.173	Orphapacket_HPO_frequency
Orpha_69663	HP:0011848	0.891	Orphapacket_HPO_frequency
Orpha_976	HP:0011848	0.173	Orphapacket_HPO_frequency
Orpha_35122	HP:0033589	0.545	Orphapacket_HPO_frequency
Orpha_35173	HP:0004468	0.545	Orphapacket_HPO_frequency
Orpha_35173	HP:0005756	0.173	Orphapacket_HPO_frequency
Orpha_352447	HP:0040013	0.545	Orphapacket_HPO_frequency
Orpha_352470	HP:0040013	0.545	Orphapacket_HPO_frequency
Orpha_352490	HP:0009183	0.173	Orphapacket_HPO_frequency
Orpha_363611	HP:0009183	0.173	Orphapacket_HPO_frequency
Orpha_352490	HP:0025112	0.545	Orphapacket_HPO_frequency
Orpha_485421	HP:0025112	0.545	Orphapacket_HPO_frequency
Orpha_352530	HP:0007052	0.891	Orphapacket_HPO_frequency
Orpha_415	HP:0007052	0.173	Orphapacket_HPO_frequency
Orpha_488627	HP:0007052	0.545	Orphapacket_HPO_frequency
Orpha_51	HP:0007052	0.891	Orphapacket_HPO_frequency
Orpha_352582	HP:0025373	0.545	Orphapacket_HPO_frequency
Orpha_544503	HP:0025373	0.545	Orphapacket_HPO_frequency
Orpha_98818	HP:0025373	0.891	Orphapacket_HPO_frequency
Orpha_98820	HP:0025373	0.545	Orphapacket_HPO_frequency
Orpha_99802	HP:0025373	0.891	Orphapacket_HPO_frequency
Orpha_352582	HP:0032388	0.173	Orphapacket_HPO_frequency
Orpha_555877	HP:0032388	0.03	Orphapacket_HPO_frequency
Orpha_352649	HP:0011443	0.891	Orphapacket_HPO_frequency
Orpha_442835	HP:0011443	0.545	Orphapacket_HPO_frequency
Orpha_647799	HP:0011443	0.545	Orphapacket_HPO_frequency
Orpha_79318	HP:0011443	0.173	Orphapacket_HPO_frequency
Orpha_352665	HP:0004442	0.173	Orphapacket_HPO_frequency
Orpha_453504	HP:0004442	0.173	Orphapacket_HPO_frequency
Orpha_459061	HP:0004442	0.173	Orphapacket_HPO_frequency
Orpha_500150	HP:0004442	0.173	Orphapacket_HPO_frequency
Orpha_79500	HP:0004442	0.173	Orphapacket_HPO_frequency
Orpha_352665	HP:0004443	0.173	Orphapacket_HPO_frequency
Orpha_453504	HP:0004443	0.173	Orphapacket_HPO_frequency
Orpha_352665	HP:0006481	0.173	Orphapacket_HPO_frequency
Orpha_438216	HP:0006481	0.173	Orphapacket_HPO_frequency
Orpha_453504	HP:0006481	0.173	Orphapacket_HPO_frequency
Orpha_75496	HP:0006481	0.173	Orphapacket_HPO_frequency
Orpha_352682	HP:0032398	0.545	Orphapacket_HPO_frequency
Orpha_467166	HP:0032398	0.891	Orphapacket_HPO_frequency
Orpha_95232	HP:0032398	0.545	Orphapacket_HPO_frequency
Orpha_353	HP:0030007	0.545	Orphapacket_HPO_frequency
Orpha_602	HP:0030007	0.545	Orphapacket_HPO_frequency
Orpha_90117	HP:0030007	0.545	Orphapacket_HPO_frequency
Orpha_353	HP:0100284	0.545	Orphapacket_HPO_frequency
Orpha_602	HP:0100284	0.545	Orphapacket_HPO_frequency
Orpha_614	HP:0100284	0.891	Orphapacket_HPO_frequency
Orpha_99734	HP:0100284	0.891	Orphapacket_HPO_frequency
Orpha_353277	HP:0000756	0.545	Orphapacket_HPO_frequency
Orpha_353281	HP:0000756	0.545	Orphapacket_HPO_frequency
Orpha_353284	HP:0000756	0.545	Orphapacket_HPO_frequency
Orpha_353277	HP:0001128	0.173	Orphapacket_HPO_frequency
Orpha_353284	HP:0001128	0.173	Orphapacket_HPO_frequency
Orpha_353277	HP:0002341	0.03	Orphapacket_HPO_frequency
Orpha_353281	HP:0002341	0.03	Orphapacket_HPO_frequency
Orpha_353284	HP:0002341	0.03	Orphapacket_HPO_frequency
Orpha_508533	HP:0002341	0.173	Orphapacket_HPO_frequency
Orpha_79345	HP:0002341	0.173	Orphapacket_HPO_frequency
Orpha_353277	HP:0005322	0.891	Orphapacket_HPO_frequency
Orpha_353284	HP:0005322	0.891	Orphapacket_HPO_frequency
Orpha_353277	HP:0005363	0.03	Orphapacket_HPO_frequency
Orpha_353281	HP:0005363	0.03	Orphapacket_HPO_frequency
Orpha_353284	HP:0005363	0.03	Orphapacket_HPO_frequency
Orpha_760	HP:0005363	0.545	Orphapacket_HPO_frequency
Orpha_353277	HP:0006200	0.891	Orphapacket_HPO_frequency
Orpha_353284	HP:0006200	0.891	Orphapacket_HPO_frequency
Orpha_353277	HP:0008752	0.545	Orphapacket_HPO_frequency
Orpha_353284	HP:0008752	0.545	Orphapacket_HPO_frequency
Orpha_56304	HP:0008752	0.545	Orphapacket_HPO_frequency
Orpha_353277	HP:0009834	0.545	Orphapacket_HPO_frequency
Orpha_353281	HP:0009834	0.545	Orphapacket_HPO_frequency
Orpha_353284	HP:0009834	0.545	Orphapacket_HPO_frequency
Orpha_353277	HP:0010051	0.173	Orphapacket_HPO_frequency
Orpha_353284	HP:0010051	0.173	Orphapacket_HPO_frequency
Orpha_434179	HP:0010051	0.545	Orphapacket_HPO_frequency
Orpha_353277	HP:0010775	0.03	Orphapacket_HPO_frequency
Orpha_353281	HP:0010775	0.03	Orphapacket_HPO_frequency
Orpha_353284	HP:0010775	0.03	Orphapacket_HPO_frequency
Orpha_353277	HP:0031251	0.173	Orphapacket_HPO_frequency
Orpha_353284	HP:0031251	0.173	Orphapacket_HPO_frequency
Orpha_353298	HP:0005041	0.545	Orphapacket_HPO_frequency
Orpha_353298	HP:0008804	0.545	Orphapacket_HPO_frequency
Orpha_353298	HP:0410170	0.545	Orphapacket_HPO_frequency
Orpha_353327	HP:0009028	0.173	Orphapacket_HPO_frequency
Orpha_353327	HP:0030191	0.545	Orphapacket_HPO_frequency
Orpha_353327	HP:0030202	0.545	Orphapacket_HPO_frequency
Orpha_353327	HP:0030205	0.545	Orphapacket_HPO_frequency
Orpha_356961	HP:0002686	0.173	Orphapacket_HPO_frequency
Orpha_91387	HP:0002686	0.173	Orphapacket_HPO_frequency
Orpha_356961	HP:0008695	0.03	Orphapacket_HPO_frequency
Orpha_356961	HP:0012345	0.545	Orphapacket_HPO_frequency
Orpha_370921	HP:0012345	0.995	Orphapacket_HPO_frequency
Orpha_370924	HP:0012345	0.995	Orphapacket_HPO_frequency
Orpha_356961	HP:0012348	0.545	Orphapacket_HPO_frequency
Orpha_356961	HP:0012803	0.173	Orphapacket_HPO_frequency
Orpha_494344	HP:0012803	0.173	Orphapacket_HPO_frequency
Orpha_87	HP:0012803	0.173	Orphapacket_HPO_frequency
Orpha_98976	HP:0012803	0.173	Orphapacket_HPO_frequency
Orpha_35706	HP:0003530	0.173	Orphapacket_HPO_frequency
Orpha_66634	HP:0003530	0.891	Orphapacket_HPO_frequency
Orpha_357074	HP:0025244	0.545	Orphapacket_HPO_frequency
Orpha_35708	HP:0025455	0.891	Orphapacket_HPO_frequency
Orpha_404454	HP:0025455	0.545	Orphapacket_HPO_frequency
Orpha_35710	HP:0030143	0.173	Orphapacket_HPO_frequency
Orpha_35710	HP:0033310	0.891	Orphapacket_HPO_frequency
Orpha_358	HP:0000128	0.173	Orphapacket_HPO_frequency
Orpha_564178	HP:0000128	0.545	Orphapacket_HPO_frequency
Orpha_358	HP:0000833	0.173	Orphapacket_HPO_frequency
Orpha_358	HP:0001953	0.03	Orphapacket_HPO_frequency
Orpha_552	HP:0001953	0.005	Orphapacket_HPO_frequency
Orpha_769	HP:0001953	0.173	Orphapacket_HPO_frequency
Orpha_99886	HP:0001953	0.03	Orphapacket_HPO_frequency
Orpha_358	HP:0001997	0.03	Orphapacket_HPO_frequency
Orpha_411543	HP:0001997	0.891	Orphapacket_HPO_frequency
Orpha_412	HP:0001997	0.173	Orphapacket_HPO_frequency
Orpha_510	HP:0001997	0.891	Orphapacket_HPO_frequency
Orpha_79233	HP:0001997	0.173	Orphapacket_HPO_frequency
Orpha_79259	HP:0001997	0.03	Orphapacket_HPO_frequency
Orpha_822	HP:0001997	0.03	Orphapacket_HPO_frequency
Orpha_358	HP:0002632	0.545	Orphapacket_HPO_frequency
Orpha_358	HP:0002918	0.173	Orphapacket_HPO_frequency
Orpha_469	HP:0002918	0.173	Orphapacket_HPO_frequency
Orpha_358	HP:0006789	0.03	Orphapacket_HPO_frequency
Orpha_358	HP:0011736	0.03	Orphapacket_HPO_frequency
Orpha_358	HP:0012248	0.03	Orphapacket_HPO_frequency
Orpha_542306	HP:0012248	0.173	Orphapacket_HPO_frequency
Orpha_99106	HP:0012248	0.545	Orphapacket_HPO_frequency
Orpha_358	HP:0012250	0.03	Orphapacket_HPO_frequency
Orpha_466650	HP:0012250	0.173	Orphapacket_HPO_frequency
Orpha_99103	HP:0012250	0.173	Orphapacket_HPO_frequency
Orpha_358	HP:0012364	0.03	Orphapacket_HPO_frequency
Orpha_79102	HP:0012364	0.891	Orphapacket_HPO_frequency
Orpha_358	HP:0025072	0.03	Orphapacket_HPO_frequency
Orpha_37553	HP:0025072	0.173	Orphapacket_HPO_frequency
Orpha_358	HP:0100647	0.03	Orphapacket_HPO_frequency
Orpha_79102	HP:0100647	0.891	Orphapacket_HPO_frequency
Orpha_35858	HP:0004821	0.891	Orphapacket_HPO_frequency
Orpha_35858	HP:0020061	0.545	Orphapacket_HPO_frequency
Orpha_35858	HP:0032566	0.545	Orphapacket_HPO_frequency
Orpha_35858	HP:0200118	0.995	Orphapacket_HPO_frequency
Orpha_35858	HP:0410216	0.995	Orphapacket_HPO_frequency
Orpha_35878	HP:0008162	0.891	Orphapacket_HPO_frequency
Orpha_35909	HP:0003225	0.891	Orphapacket_HPO_frequency
Orpha_361	HP:0011043	0.891	Orphapacket_HPO_frequency
Orpha_361	HP:0031076	0.891	Orphapacket_HPO_frequency
Orpha_361	HP:0031214	0.891	Orphapacket_HPO_frequency
Orpha_363400	HP:0009064	0.891	Orphapacket_HPO_frequency
Orpha_79474	HP:0009064	0.891	Orphapacket_HPO_frequency
Orpha_90154	HP:0009064	0.545	Orphapacket_HPO_frequency
Orpha_363400	HP:0025128	0.891	Orphapacket_HPO_frequency
Orpha_363417	HP:0000517	0.173	Orphapacket_HPO_frequency
Orpha_363417	HP:0001090	0.545	Orphapacket_HPO_frequency
Orpha_435628	HP:0001090	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0005037	0.173	Orphapacket_HPO_frequency
Orpha_794	HP:0005037	0.173	Orphapacket_HPO_frequency
Orpha_363417	HP:0006152	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0009608	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0009966	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0009970	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0010554	0.173	Orphapacket_HPO_frequency
Orpha_896	HP:0010554	0.891	Orphapacket_HPO_frequency
Orpha_93322	HP:0010554	0.173	Orphapacket_HPO_frequency
Orpha_363417	HP:0012795	0.173	Orphapacket_HPO_frequency
Orpha_397715	HP:0012795	0.173	Orphapacket_HPO_frequency
Orpha_508498	HP:0012795	0.173	Orphapacket_HPO_frequency
Orpha_65	HP:0012795	0.891	Orphapacket_HPO_frequency
Orpha_891	HP:0012795	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0040159	0.173	Orphapacket_HPO_frequency
Orpha_411986	HP:0040159	0.173	Orphapacket_HPO_frequency
Orpha_363417	HP:0100266	0.545	Orphapacket_HPO_frequency
Orpha_363417	HP:0100345	0.173	Orphapacket_HPO_frequency
Orpha_363417	HP:0100347	0.173	Orphapacket_HPO_frequency
Orpha_363444	HP:0011623	0.173	Orphapacket_HPO_frequency
Orpha_66634	HP:0011623	0.173	Orphapacket_HPO_frequency
Orpha_79324	HP:0011623	0.03	Orphapacket_HPO_frequency
Orpha_363444	HP:0011682	0.173	Orphapacket_HPO_frequency
Orpha_508498	HP:0011682	0.173	Orphapacket_HPO_frequency
Orpha_363444	HP:0012382	0.173	Orphapacket_HPO_frequency
Orpha_99103	HP:0012382	0.891	Orphapacket_HPO_frequency
Orpha_99105	HP:0012382	0.891	Orphapacket_HPO_frequency
Orpha_363444	HP:0030127	0.173	Orphapacket_HPO_frequency
Orpha_363454	HP:0005853	0.545	Orphapacket_HPO_frequency
Orpha_363549	HP:0007738	0.173	Orphapacket_HPO_frequency
Orpha_64280	HP:0007738	0.173	Orphapacket_HPO_frequency
Orpha_363549	HP:0011665	0.03	Orphapacket_HPO_frequency
Orpha_363549	HP:0031691	0.545	Orphapacket_HPO_frequency
Orpha_506	HP:0031691	0.545	Orphapacket_HPO_frequency
Orpha_83471	HP:0031691	0.545	Orphapacket_HPO_frequency
Orpha_98813	HP:0031691	0.173	Orphapacket_HPO_frequency
Orpha_363549	HP:0032308	0.545	Orphapacket_HPO_frequency
Orpha_363549	HP:0032894	0.545	Orphapacket_HPO_frequency
Orpha_363549	HP:0033349	0.545	Orphapacket_HPO_frequency
Orpha_363611	HP:0000675	0.545	Orphapacket_HPO_frequency
Orpha_364028	HP:0000675	0.173	Orphapacket_HPO_frequency
Orpha_444072	HP:0000675	0.891	Orphapacket_HPO_frequency
Orpha_466722	HP:0000675	0.173	Orphapacket_HPO_frequency
Orpha_79500	HP:0000675	0.173	Orphapacket_HPO_frequency
Orpha_363686	HP:0000484	0.545	Orphapacket_HPO_frequency
Orpha_98969	HP:0000484	0.173	Orphapacket_HPO_frequency
Orpha_363700	HP:0002057	0.173	Orphapacket_HPO_frequency
Orpha_79322	HP:0002057	0.173	Orphapacket_HPO_frequency
Orpha_96334	HP:0002057	0.173	Orphapacket_HPO_frequency
Orpha_363700	HP:0009735	0.173	Orphapacket_HPO_frequency
Orpha_363700	HP:0011407	0.545	Orphapacket_HPO_frequency
Orpha_404443	HP:0011407	0.891	Orphapacket_HPO_frequency
Orpha_500095	HP:0011407	0.545	Orphapacket_HPO_frequency
Orpha_528	HP:0011407	0.173	Orphapacket_HPO_frequency
Orpha_652	HP:0011407	0.173	Orphapacket_HPO_frequency
Orpha_99725	HP:0011407	0.891	Orphapacket_HPO_frequency
Orpha_363700	HP:0020035	0.03	Orphapacket_HPO_frequency
Orpha_363700	HP:0030426	0.03	Orphapacket_HPO_frequency
Orpha_363700	HP:0100697	0.173	Orphapacket_HPO_frequency
Orpha_97685	HP:0100697	0.173	Orphapacket_HPO_frequency
Orpha_363700	HP:0100698	0.545	Orphapacket_HPO_frequency
Orpha_363710	HP:0000549	0.891	Orphapacket_HPO_frequency
Orpha_363717	HP:0100320	0.545	Orphapacket_HPO_frequency
Orpha_542310	HP:0100320	0.545	Orphapacket_HPO_frequency
Orpha_36386	HP:0002821	0.173	Orphapacket_HPO_frequency
Orpha_642	HP:0002821	0.545	Orphapacket_HPO_frequency
Orpha_36386	HP:0007550	0.545	Orphapacket_HPO_frequency
Orpha_90368	HP:0007550	0.005	Orphapacket_HPO_frequency
Orpha_36386	HP:0010834	0.545	Orphapacket_HPO_frequency
Orpha_36386	HP:0031060	0.891	Orphapacket_HPO_frequency
Orpha_36386	HP:0100287	0.173	Orphapacket_HPO_frequency
Orpha_453533	HP:0100287	0.545	Orphapacket_HPO_frequency
Orpha_36387	HP:0011151	0.173	Orphapacket_HPO_frequency
Orpha_652	HP:0011151	0.03	Orphapacket_HPO_frequency
Orpha_363958	HP:0000447	0.891	Orphapacket_HPO_frequency
Orpha_363965	HP:0000447	0.891	Orphapacket_HPO_frequency
Orpha_363958	HP:0010945	0.173	Orphapacket_HPO_frequency
Orpha_363965	HP:0010945	0.173	Orphapacket_HPO_frequency
Orpha_93110	HP:0010945	0.173	Orphapacket_HPO_frequency
Orpha_363958	HP:0012683	0.173	Orphapacket_HPO_frequency
Orpha_363965	HP:0012683	0.173	Orphapacket_HPO_frequency
Orpha_513456	HP:0012683	0.173	Orphapacket_HPO_frequency
Orpha_529962	HP:0012683	0.03	Orphapacket_HPO_frequency
Orpha_98908	HP:0012683	0.03	Orphapacket_HPO_frequency
Orpha_363958	HP:0012699	0.173	Orphapacket_HPO_frequency
Orpha_363965	HP:0012699	0.173	Orphapacket_HPO_frequency
Orpha_363958	HP:0100025	0.891	Orphapacket_HPO_frequency
Orpha_363965	HP:0100025	0.891	Orphapacket_HPO_frequency
Orpha_369891	HP:0100025	0.173	Orphapacket_HPO_frequency
Orpha_904	HP:0100025	0.891	Orphapacket_HPO_frequency
Orpha_364028	HP:0030236	0.173	Orphapacket_HPO_frequency
Orpha_364055	HP:0007695	0.545	Orphapacket_HPO_frequency
Orpha_49382	HP:0007695	0.173	Orphapacket_HPO_frequency
Orpha_99949	HP:0007695	0.173	Orphapacket_HPO_frequency
Orpha_364055	HP:0007722	0.173	Orphapacket_HPO_frequency
Orpha_41751	HP:0007722	0.545	Orphapacket_HPO_frequency
Orpha_49382	HP:0007722	0.03	Orphapacket_HPO_frequency
Orpha_59181	HP:0007722	0.173	Orphapacket_HPO_frequency
Orpha_64	HP:0007722	0.545	Orphapacket_HPO_frequency
Orpha_792	HP:0007722	0.545	Orphapacket_HPO_frequency
Orpha_827	HP:0007722	0.891	Orphapacket_HPO_frequency
Orpha_85128	HP:0007722	0.173	Orphapacket_HPO_frequency
Orpha_364055	HP:0007793	0.173	Orphapacket_HPO_frequency
Orpha_75376	HP:0007793	0.173	Orphapacket_HPO_frequency
Orpha_364055	HP:0007814	0.545	Orphapacket_HPO_frequency
Orpha_41751	HP:0007814	0.173	Orphapacket_HPO_frequency
Orpha_49382	HP:0007814	0.173	Orphapacket_HPO_frequency
Orpha_506353	HP:0007814	0.995	Orphapacket_HPO_frequency
Orpha_52427	HP:0007814	0.545	Orphapacket_HPO_frequency
Orpha_644	HP:0007814	0.545	Orphapacket_HPO_frequency
Orpha_75377	HP:0007814	0.173	Orphapacket_HPO_frequency
Orpha_827	HP:0007814	0.891	Orphapacket_HPO_frequency
Orpha_85128	HP:0007814	0.545	Orphapacket_HPO_frequency
Orpha_364055	HP:0011488	0.173	Orphapacket_HPO_frequency
Orpha_98974	HP:0011488	0.891	Orphapacket_HPO_frequency
Orpha_364055	HP:0012230	0.03	Orphapacket_HPO_frequency
Orpha_485	HP:0012230	0.545	Orphapacket_HPO_frequency
Orpha_891	HP:0012230	0.173	Orphapacket_HPO_frequency
Orpha_364055	HP:0012426	0.545	Orphapacket_HPO_frequency
Orpha_65	HP:0012426	0.173	Orphapacket_HPO_frequency
Orpha_791	HP:0012426	0.545	Orphapacket_HPO_frequency
Orpha_36412	HP:0004431	0.891	Orphapacket_HPO_frequency
Orpha_470	HP:0004431	0.03	Orphapacket_HPO_frequency
Orpha_79237	HP:0004431	0.03	Orphapacket_HPO_frequency
Orpha_368	HP:0003652	0.545	Orphapacket_HPO_frequency
Orpha_99845	HP:0003652	0.995	Orphapacket_HPO_frequency
Orpha_368	HP:0008967	0.173	Orphapacket_HPO_frequency
Orpha_99734	HP:0008967	0.545	Orphapacket_HPO_frequency
Orpha_368	HP:0030231	0.891	Orphapacket_HPO_frequency
Orpha_368	HP:0040319	0.545	Orphapacket_HPO_frequency
Orpha_56	HP:0040319	0.545	Orphapacket_HPO_frequency
Orpha_79273	HP:0040319	0.545	Orphapacket_HPO_frequency
Orpha_79276	HP:0040319	0.173	Orphapacket_HPO_frequency
Orpha_79303	HP:0040319	0.545	Orphapacket_HPO_frequency
Orpha_93552	HP:0040319	0.173	Orphapacket_HPO_frequency
Orpha_99845	HP:0040319	0.891	Orphapacket_HPO_frequency
Orpha_36899	HP:0010531	0.891	Orphapacket_HPO_frequency
Orpha_369	HP:0011997	0.03	Orphapacket_HPO_frequency
Orpha_369837	HP:0001723	0.173	Orphapacket_HPO_frequency
Orpha_758	HP:0001723	0.173	Orphapacket_HPO_frequency
Orpha_822	HP:0001723	0.173	Orphapacket_HPO_frequency
Orpha_85451	HP:0001723	0.545	Orphapacket_HPO_frequency
Orpha_88630	HP:0001723	0.03	Orphapacket_HPO_frequency
Orpha_369837	HP:0003282	0.545	Orphapacket_HPO_frequency
Orpha_369837	HP:0009824	0.545	Orphapacket_HPO_frequency
Orpha_439822	HP:0009824	0.173	Orphapacket_HPO_frequency
Orpha_529962	HP:0009824	0.545	Orphapacket_HPO_frequency
Orpha_56304	HP:0009824	0.545	Orphapacket_HPO_frequency
Orpha_93307	HP:0009824	0.545	Orphapacket_HPO_frequency
Orpha_93315	HP:0009824	0.545	Orphapacket_HPO_frequency
Orpha_94068	HP:0009824	0.545	Orphapacket_HPO_frequency
Orpha_96334	HP:0009824	0.173	Orphapacket_HPO_frequency
Orpha_369837	HP:0012373	0.545	Orphapacket_HPO_frequency
Orpha_391665	HP:0012373	0.03	Orphapacket_HPO_frequency
Orpha_369837	HP:0025330	0.173	Orphapacket_HPO_frequency
Orpha_369837	HP:0030856	0.173	Orphapacket_HPO_frequency
Orpha_5	HP:0030856	0.173	Orphapacket_HPO_frequency
Orpha_79432	HP:0030856	0.173	Orphapacket_HPO_frequency
Orpha_369840	HP:0005133	0.005	Orphapacket_HPO_frequency
Orpha_369847	HP:0005133	0.173	Orphapacket_HPO_frequency
Orpha_79328	HP:0005133	0.173	Orphapacket_HPO_frequency
Orpha_99103	HP:0005133	0.173	Orphapacket_HPO_frequency
Orpha_99105	HP:0005133	0.173	Orphapacket_HPO_frequency
Orpha_99106	HP:0005133	0.545	Orphapacket_HPO_frequency
Orpha_369840	HP:0025313	0.173	Orphapacket_HPO_frequency
Orpha_444077	HP:0025313	0.173	Orphapacket_HPO_frequency
Orpha_464282	HP:0025313	0.545	Orphapacket_HPO_frequency
Orpha_369873	HP:0005307	0.891	Orphapacket_HPO_frequency
Orpha_369873	HP:0012339	0.005	Orphapacket_HPO_frequency
Orpha_369873	HP:0100503	0.891	Orphapacket_HPO_frequency
Orpha_79244	HP:0100503	0.891	Orphapacket_HPO_frequency
Orpha_369891	HP:0002236	0.173	Orphapacket_HPO_frequency
Orpha_391372	HP:0002236	0.545	Orphapacket_HPO_frequency
Orpha_506358	HP:0002236	0.173	Orphapacket_HPO_frequency
Orpha_93932	HP:0002236	0.545	Orphapacket_HPO_frequency
Orpha_369891	HP:0005612	0.173	Orphapacket_HPO_frequency
Orpha_369891	HP:0007700	0.173	Orphapacket_HPO_frequency
Orpha_369929	HP:0011706	0.545	Orphapacket_HPO_frequency
Orpha_79102	HP:0011706	0.173	Orphapacket_HPO_frequency
Orpha_369942	HP:0033643	0.545	Orphapacket_HPO_frequency
Orpha_370022	HP:0011933	0.545	Orphapacket_HPO_frequency
Orpha_397715	HP:0011933	0.545	Orphapacket_HPO_frequency
Orpha_370097	HP:0001098	0.891	Orphapacket_HPO_frequency
